,composer,measure,starttime,stoptime,duration,instrument,line,note,year,year_stop,year_x,,10,1,
291,Stravinsky,6,3,3.5,0.5,harp,bass,f,63,63.5,65,,,,
292,Stravinsky,6,3.5,4,0.5,harp,bass,e,63.5,64,66.25,,,,
293,Stravinsky,6,4,4.5,0.5,harp,bass,d,64,64.5,67.5,,,,
294,Stravinsky,6,4.5,5,0.5,harp,bass,g,64.5,65,68.75,,,,
295,Stravinsky,7,1,1.5,0.5,harp,bass,e,71,71.5,70,,,,
296,Stravinsky,7,1.5,2,0.5,harp,bass,c,71.5,72,71.25,,,,
297,Stravinsky,7,2.5,3,0.5,harp,bass,c,72.5,73,73.75,,,,
298,Stravinsky,7,3,3.5,0.5,harp,bass,f,73,73.5,75,,,,
299,Stravinsky,7,3.5,4,0.5,harp,bass,e,73.5,74,76.25,,,,
300,Stravinsky,7,4,4.5,0.5,harp,bass,d,74,74.5,77.5,,,,
301,Stravinsky,7,4.5,5,0.5,harp,bass,c,74.5,75,78.75,,,,
302,Stravinsky,8,1,1.5,0.5,harp,bass,b,81,81.5,80,,,,
303,Stravinsky,8,1.5,2,0.5,harp,bass,e,81.5,82,81.25,,,,
304,Stravinsky,8,2,2.5,0.5,harp,bass,e,82,82.5,82.5,,,,
305,Stravinsky,8,3.5,4,0.5,harp,bass,f,83.5,84,86.25,,,,
306,Stravinsky,8,4,4.5,0.5,harp,bass,e,84,84.5,87.5,,,,
307,Stravinsky,8,4.5,5,0.5,harp,bass,d,84.5,85,88.75,,,,
308,Stravinsky,9,1,1.5,0.5,harp,bass,c,91,91.5,90,,,,
309,Stravinsky,9,1.5,2,0.5,harp,bass,a,91.5,92,91.25,,,,
310,Stravinsky,9,2,2.5,0.5,harp,bass,b,92,92.5,92.5,,,,
311,Stravinsky,9,2.5,3,0.5,harp,bass,c,92.5,93,93.75,,,,
312,Stravinsky,9,3,3.5,0.5,harp,bass,d,93,93.5,95,,,,
313,Stravinsky,9,3.5,4,0.5,harp,bass,a,93.5,94,96.25,,,,
314,Stravinsky,9,4,4.5,0.5,harp,bass,d,94,94.5,97.5,,,,
315,Stravinsky,9,4.5,5,0.5,harp,bass,d,94.5,95,98.75,,,,
316,Stravinsky,5,1,1.5,0.5,contrabass,bass,b,51,51.5,50,,,,
317,Stravinsky,5,1.5,2,0.5,contrabass,bass,g,51.5,52,51.25,,,,
318,Stravinsky,5,2,2.5,0.5,contrabass,bass,c,52,52.5,52.5,,,,
319,Stravinsky,5,2.5,3,0.5,contrabass,bass,b,52.5,53,53.75,,,,
320,Stravinsky,5,3,3.5,0.5,contrabass,bass,a,53,53.5,55,,,,
321,Stravinsky,5,3.5,4.5,1,viole,bass,a,53.5,54.5,56.25,,,,
322,Stravinsky,5,4.5,5,0.5,viole,bass,b,54.5,55,58.75,,,,
323,Stravinsky,6,1,1.5,0.5,viole,bass,c,61,61.5,60,,,,
324,Stravinsky,6,1.5,2,0.5,viole,bass,b,61.5,62,61.25,,,,
325,Stravinsky,6,2,2.5,0.5,viole,bass,a,62,62.5,62.5,,,,
326,Stravinsky,6,2.5,3,0.5,viole,bass,g,62.5,63,63.75,,,,
327,Stravinsky,6,3,3.5,0.5,viole,bass,f,63,63.5,65,,,,
328,Stravinsky,6,3.5,4,0.5,viole,bass,e,63.5,64,66.25,,,,
329,Stravinsky,6,4,4.5,0.5,viole,bass,d,64,64.5,67.5,,,,
330,Stravinsky,6,4.5,5,0.5,viole,bass,g,64.5,65,68.75,,,,
331,Stravinsky,7,1,1.5,0.5,viole,bass,e,71,71.5,70,,,,
332,Stravinsky,7,1.5,2,0.5,viole,bass,c,71.5,72,71.25,,,,
333,Stravinsky,7,2.5,3,0.5,contrabass,bass,c,72.5,73,73.75,,,,
334,Stravinsky,7,3,3.5,0.5,contrabass,bass,f,73,73.5,75,,,,
335,Stravinsky,7,3.5,4,0.5,contrabass,bass,e,73.5,74,76.25,,,,
336,Stravinsky,7,4,4.5,0.5,contrabass,bass,d,74,74.5,77.5,,,,
337,Stravinsky,7,4.5,5,0.5,contrabass,bass,c,74.5,75,78.75,,,,
338,Stravinsky,8,1,1.5,0.5,contrabass,bass,b,81,81.5,80,,,,
339,Stravinsky,8,1.5,2,0.5,contrabass,bass,e,81.5,82,81.25,,,,
340,Stravinsky,8,2,3.5,1.5,viole,bass,e,82,83.5,82.5,,,,
341,Stravinsky,8,3.5,4,0.5,viole,bass,f,83.5,84,86.25,,,,
342,Stravinsky,8,4,4.5,0.5,viole,bass,e,84,84.5,87.5,,,,
343,Stravinsky,8,4.5,5,0.5,viole,bass,d,84.5,85,88.75,,,,
344,Stravinsky,9,1,1.5,0.5,viole,bass,c,91,91.5,90,,,,
345,Stravinsky,9,1.5,2,0.5,contrabass,bass,a,91.5,92,91.25,,,,
346,Stravinsky,9,2,2.5,0.5,contrabass,bass,b,92,92.5,92.5,,,,
347,Stravinsky,9,2.5,3,0.5,contrabass,bass,c,92.5,93,93.75,,,,
348,Stravinsky,9,3,3.5,0.5,contrabass,bass,d,93,93.5,95,,,,
349,Stravinsky,9,3.5,4,0.5,contrabass,bass,a,93.5,94,96.25,,,,
350,Stravinsky,9,4,4.5,0.5,contrabass,bass,d,94,94.5,97.5,,,,
351,Stravinsky,9,4.5,5.5,1,contrabass,bass,d,94.5,95.5,98.75,,,,
352,Bach,10,1,3,2,organ,soprano,g,101,103,100,,,,
353,Bach,11,2,3,1,organ,soprano,c,112,113,112.5,,,,
354,Bach,11,3,4,1,organ,soprano,b,113,114,115,,,,
355,Bach,11,4,5,1,organ,soprano,a,114,115,117.5,,,,
356,Bach,12,1,2,1,organ,soprano,g,121,122,120,,,,
357,Bach,12,2,2.5,0.5,organ,soprano,a,122,122.5,122.5,,,,
358,Bach,12,2.5,3,0.5,organ,soprano,g,122.5,123,123.75,,,,
359,Bach,12,3,3.5,0.5,organ,soprano,f,123,123.5,125,,,,
360,Bach,12,3.5,4,0.5,organ,soprano,e,123.5,124,126.25,,,,
361,Bach,12,4,5,1,organ,soprano,d,124,125,127.5,,,,
362,Bach,13,1,3,2,organ,soprano,c,131,133,130,,,,
363,Bach,10,1,2.5,1.5,organ,middle,e,101,102.5,100,,,,
364,Bach,10,2.5,3,0.5,organ,middle,f,102.5,103,103.75,,,,
365,Bach,10,3,5,2,organ,middle,g,103,105,105,,,,
366,Bach,11,1,3,2,organ,middle,a,111,113,110,,,,
367,Bach,12,2,3,1,organ,middle,e,122,123,122.5,,,,
368,Bach,12,3,4,1,organ,middle,f,123,124,125,,,,
369,Bach,12,4,5,1,organ,middle,g,124,125,127.5,,,,
370,Bach,13,1,2,1,organ,middle,a,131,132,130,,,,
371,Bach,13,2,2.5,0.5,organ,middle,g,132,132.5,132.5,,,,
372,Bach,13,2.5,3,0.5,organ,middle,a,132.5,133,133.75,,,,
373,Bach,13,3,3.5,0.5,organ,middle,b,133,133.5,135,,,,
374,Bach,13,3.5,4,0.5,organ,middle,c,133.5,134,136.25,,,,
375,Bach,13,4,5,1,organ,middle,d,134,135,137.5,,,,
376,Bach,10,1.5,2,0.5,organ,bass,g,101.5,102,101.25,,,,
377,Bach,10,2,2.5,0.5,organ,bass,c,102,102.5,102.5,,,,
378,Bach,10,2.5,3,0.5,organ,bass,d,102.5,103,103.75,,,,
379,Bach,10,3,3.5,0.5,organ,bass,e,103,103.5,105,,,,
380,Bach,10,3.5,4,0.5,organ,bass,c,103.5,104,106.25,,,,
381,Bach,10,4,4.5,0.5,organ,bass,c,104,104.5,107.5,,,,
382,Bach,10,4.5,5,0.5,organ,bass,b_flat,104.5,105,108.75,,,,
383,Bach,11,1,1.5,0.5,organ,bass,f,111,111.5,110,,,,
384,Bach,11,1.5,2,0.5,organ,bass,g,111.5,112,111.25,,,,
385,Bach,11,2,2.5,0.5,organ,bass,a,112,112.5,112.5,,,,
386,Bach,11,2.5,3,0.5,organ,bass,f,112.5,113,113.75,,,,
387,Bach,11,3,3.5,0.5,organ,bass,d,113,113.5,115,,,,
388,Bach,11,3.5,4,0.5,organ,bass,e,113.5,114,116.25,,,,
389,Bach,11,4,4.5,0.5,organ,bass,f,114,114.5,117.5,,,,
390,Bach,11,4.5,5,0.5,organ,bass,d,114.5,115,118.75,,,,
391,Bach,12,1,1.5,0.5,organ,bass,b,121,121.5,120,,,,
392,Bach,12,1.5,2,0.5,organ,bass,g,121.5,122,121.25,,,,
393,Bach,12,2,2.5,0.5,organ,bass,c,122,122.5,122.5,,,,
394,Bach,12,2.5,3,0.5,organ,bass,b_flat,122.5,123,123.75,,,,
395,Bach,12,3,3.5,0.5,organ,bass,a,123,123.5,125,,,,
396,Bach,12,3.5,4.5,1,organ,bass,f,123.5,124.5,126.25,,,,
397,Bach,12,4.5,5,0.5,organ,bass,e,124.5,125,128.75,,,,
398,Bach,13,1,1.5,0.5,organ,bass,f,131,131.5,130,,,,
399,Bach,13,1.5,2,0.5,organ,bass,d,131.5,132,131.25,,,,
400,Bach,13,2,2.5,0.5,organ,bass,e,132,132.5,132.5,,,,
401,Bach,13,2.5,3,0.5,organ,bass,f,132.5,133,133.75,,,,
402,Bach,13,3,3.5,0.5,organ,bass,g,133,133.5,135,,,,
403,Bach,13,3.5,4,0.5,organ,bass,e,133.5,134,136.25,,,,
404,Bach,13,4,4.5,0.5,organ,bass,f,134,134.5,137.5,,,,
405,Bach,13,4.5,5,0.5,organ,bass,g,134.5,135,138.75,,,,
406,Stravinsky,10,1,3,2,oboe,soprano,g,101,103,100,,,,
407,Stravinsky,11,2,3,1,oboe,soprano,c,112,113,112.5,,,,
408,Stravinsky,11,3,4,1,oboe,soprano,b,113,114,115,,,,
409,Stravinsky,11,4,5,1,oboe,soprano,a,114,115,117.5,,,,
410,Stravinsky,12,1,2,1,oboe,soprano,g,121,122,120,,,,
411,Stravinsky,12,2,2.5,0.5,oboe,soprano,a,122,122.5,122.5,,,,
412,Stravinsky,12,2.5,3,0.5,oboe,soprano,g,122.5,123,123.75,,,,
413,Stravinsky,12,3,3.5,0.5,oboe,soprano,f,123,123.5,125,,,,
414,Stravinsky,12,3.5,4,0.5,oboe,soprano,e,123.5,124,126.25,,,,
415,Stravinsky,12,4,4.142857,0.142857,oboe,soprano,d,124,124.142857,127.5,,,,
416,Stravinsky,12,4.1428,4.285657,0.142857,oboe,soprano,e,124.1428,124.285657,127.857,,,,
417,Stravinsky,12,4.2856,4.428457,0.142857,oboe,soprano,d,124.2856,124.428457,128.214,,,,
418,Stravinsky,12,4.4284,4.571257,0.142857,oboe,soprano,e,124.4284,124.571257,128.571,,,,
419,Stravinsky,12,4.5712,4.714057,0.142857,oboe,soprano,d,124.5712,124.714057,128.928,,,,
420,Stravinsky,12,4.714,4.856857,0.142857,oboe,soprano,c,124.714,124.856857,129.285,,,,
421,Stravinsky,12,4.8568,4.999657,0.142857,oboe,soprano,d,124.8568,124.999657,129.642,,,,
422,Stravinsky,13,1,3,2,oboe,soprano,c,131,133,130,,,,
423,Stravinsky,10,1,1.5,0.5,oboe_b,soprano,g,101,101.5,100,,,,
424,Stravinsky,11,2,2.5,0.5,oboe_b,soprano,c,112,112.5,112.5,,,,
425,Stravinsky,11,3,3.5,0.5,oboe_b,soprano,b,113,113.5,115,,,,
426,Stravinsky,11,4,4.5,0.5,oboe_b,soprano,a,114,114.5,117.5,,,,
427,Stravinsky,12,1,1.5,0.5,oboe_b,soprano,g,121,121.5,120,,,,
428,Stravinsky,12,2,2.5,0.5,oboe_b,soprano,a,122,122.5,122.5,,,,
429,Stravinsky,12,3,3.5,0.5,oboe_b,soprano,f,123,123.5,125,,,,
430,Stravinsky,12,4,4.5,0.5,oboe_b,soprano,d,124,124.5,127.5,,,,
431,Stravinsky,13,1,1.5,0.5,oboe_b,soprano,c,131,131.5,130,,,,
432,Stravinsky,10,1,2.5,1.5,flute,middle,e,101,102.5,100,,,,
433,Stravinsky,10,2.5,3,0.5,flute,middle,f,102.5,103,103.75,,,,
434,Stravinsky,10,3,3.142857,0.142857,flute,middle,f,103,103.142857,105,,,,
435,Stravinsky,10,3.1428,3.285657,0.142857,flute,middle,g,103.1428,103.285657,105.357,,,,
436,Stravinsky,10,3.2856,3.428457,0.142857,flute,middle,a,103.2856,103.428457,105.714,,,,
437,Stravinsky,10,3.4284,3.571257,0.142857,flute,middle,g,103.4284,103.571257,106.071,,,,
438,Stravinsky,10,3.5712,3.714057,0.142857,flute,middle,a,103.5712,103.714057,106.428,,,,
439,Stravinsky,10,3.714,3.856857,0.142857,flute,middle,g,103.714,103.856857,106.785,,,,
440,Stravinsky,10,3.8568,3.999657,0.142857,flute,middle,a,103.8568,103.999657,107.142,,,,
441,Stravinsky,10,4,4.142857,0.142857,flute,middle,g,104,104.142857,107.5,,,,
442,Stravinsky,10,4.1428,4.285657,0.142857,flute,middle,a,104.1428,104.285657,107.857,,,,
443,Stravinsky,10,4.2856,4.428457,0.142857,flute,middle,g,104.2856,104.428457,108.214,,,,
444,Stravinsky,10,4.4284,4.571257,0.142857,flute,middle,a,104.4284,104.571257,108.571,,,,
445,Stravinsky,10,4.5712,4.714057,0.142857,flute,middle,g,104.5712,104.714057,108.928,,,,
446,Stravinsky,10,4.714,4.856857,0.142857,flute,middle,f,104.714,104.856857,109.285,,,,
447,Stravinsky,10,4.8568,4.999657,0.142857,flute,middle,g,104.8568,104.999657,109.642,,,,
448,Stravinsky,11,1,3,2,flute,middle,a,111,113,110,,,,
449,Stravinsky,12,2,3,1,flute,middle,e,122,123,122.5,,,,
450,Stravinsky,12,3,4,1,flute,middle,f,123,124,125,,,,
451,Stravinsky,12,4,5,1,flute,middle,g,124,125,127.5,,,,
452,Stravinsky,13,1,2,1,flute,middle,a,131,132,130,,,,
453,Stravinsky,13,2,2.5,0.5,flute,middle,g,132,132.5,132.5,,,,
454,Stravinsky,13,2.5,3,0.5,flute,middle,a,132.5,133,133.75,,,,
455,Stravinsky,13,3,3.5,0.5,flute,middle,b,133,133.5,135,,,,
456,Stravinsky,13,3.5,4,0.5,flute,middle,c,133.5,134,136.25,,,,
457,Stravinsky,13,4,5,1,flute,middle,d,134,135,137.5,,,,
458,Stravinsky,13,4.1428,4.285657,0.142857,flute,middle,e,134.1428,134.285657,137.857,,,,
459,Stravinsky,13,4.2856,4.428457,0.142857,flute,middle,d,134.2856,134.428457,138.214,,,,
460,Stravinsky,13,4.4284,4.571257,0.142857,flute,middle,e,134.4284,134.571257,138.571,,,,
461,Stravinsky,13,4.5712,4.714057,0.142857,flute,middle,d,134.5712,134.714057,138.928,,,,
462,Stravinsky,13,4.714,4.856857,0.142857,flute,middle,e,134.714,134.856857,139.285,,,,
463,Stravinsky,13,4.8568,4.999657,0.142857,flute,middle,f,134.8568,134.999657,139.642,,,,
464,Stravinsky,10,1,1.5,0.5,flute_b,middle,e,101,101.5,100,,,,
465,Stravinsky,10,3,3.5,0.5,flute_b,middle,f,103,103.5,105,,,,
466,Stravinsky,11,1,1.5,0.5,flute_b,middle,a,111,111.5,110,,,,
467,Stravinsky,12,2,2.5,0.5,flute_b,middle,e,122,122.5,122.5,,,,
468,Stravinsky,12,3,3.5,0.5,flute_b,middle,f,123,123.5,125,,,,
469,Stravinsky,12,4,4.5,0.5,flute_b,middle,g,124,124.5,127.5,,,,
470,Stravinsky,13,1,1.5,0.5,flute_b,middle,a,131,131.5,130,,,,
471,Stravinsky,13,2,2.5,0.5,flute_b,middle,g,132,132.5,132.5,,,,
472,Stravinsky,13,3,3.5,0.5,flute_b,middle,b,133,133.5,135,,,,
473,Stravinsky,13,4,4.5,0.5,flute_b,middle,d,134,134.5,137.5,,,,
474,Stravinsky,10,1.5,2,0.5,harp,bass,g,101.5,102,101.25,,,,
475,Stravinsky,10,2,2.5,0.5,harp,bass,c,102,102.5,102.5,,,,
476,Stravinsky,10,2.5,3,0.5,harp,bass,d,102.5,103,103.75,,,,
477,Stravinsky,10,3,3.5,0.5,harp,bass,e,103,103.5,105,,,,
478,Stravinsky,10,3.5,4,0.5,harp,bass,c,103.5,104,106.25,,,,
479,Stravinsky,10,4,4.5,0.5,harp,bass,c,104,104.5,107.5,,,,
480,Stravinsky,10,4.5,5,0.5,harp,bass,b_flat,104.5,105,108.75,,,,
481,Stravinsky,11,1,1.5,0.5,harp,bass,f,111,111.5,110,,,,
482,Stravinsky,11,1.5,2,0.5,harp,bass,g,111.5,112,111.25,,,,
483,Stravinsky,11,2,2.5,0.5,harp,bass,a,112,112.5,112.5,,,,
484,Stravinsky,11,2.5,3,0.5,harp,bass,f,112.5,113,113.75,,,,
485,Stravinsky,11,3,3.5,0.5,harp,bass,d,113,113.5,115,,,,
486,Stravinsky,11,3.5,4,0.5,harp,bass,e,113.5,114,116.25,,,,
487,Stravinsky,11,4,4.5,0.5,harp,bass,f,114,114.5,117.5,,,,
488,Stravinsky,11,4.5,5,0.5,harp,bass,d,114.5,115,118.75,,,,
489,Stravinsky,12,1,1.5,0.5,harp,bass,b,121,121.5,120,,,,
490,Stravinsky,12,1.5,2,0.5,harp,bass,g,121.5,122,121.25,,,,
491,Stravinsky,12,2,2.5,0.5,harp,bass,c,122,122.5,122.5,,,,
492,Stravinsky,12,2.5,3,0.5,harp,bass,b_flat,122.5,123,123.75,,,,
493,Stravinsky,12,3,3.5,0.5,harp,bass,a,123,123.5,125,,,,
494,Stravinsky,12,3.5,4,0.5,harp,bass,f,123.5,124,126.25,,,,
495,Stravinsky,12,4.5,5,0.5,harp,bass,e,124.5,125,128.75,,,,
496,Stravinsky,13,1,1.5,0.5,harp,bass,f,131,131.5,130,,,,
497,Stravinsky,13,1.5,2,0.5,harp,bass,d,131.5,132,131.25,,,,
498,Stravinsky,13,2,2.5,0.5,harp,bass,e,132,132.5,132.5,,,,
499,Stravinsky,13,2.5,3,0.5,harp,bass,f,132.5,133,133.75,,,,
500,Stravinsky,13,3,3.5,0.5,harp,bass,g,133,133.5,135,,,,
501,Stravinsky,13,3.5,4,0.5,harp,bass,e,133.5,134,136.25,,,,
502,Stravinsky,13,4,4.5,0.5,harp,bass,f,134,134.5,137.5,,,,
503,Stravinsky,13,4.5,5,0.5,harp,bass,g,134.5,135,138.75,,,,
504,Stravinsky,10,1.5,2,0.5,contrabass,bass,g,101.5,102,101.25,,,,
505,Stravinsky,10,2,2.5,0.5,contrabass,bass,c,102,102.5,102.5,,,,
506,Stravinsky,10,2.5,3,0.5,contrabass,bass,d,102.5,103,103.75,,,,
507,Stravinsky,10,3,3.5,0.5,contrabass,bass,e,103,103.5,105,,,,
508,Stravinsky,10,3.5,4,0.5,viole,bass,c,103.5,104,106.25,,,,
509,Stravinsky,10,4,4.5,0.5,viole,bass,c,104,104.5,107.5,,,,
510,Stravinsky,10,4.5,5,0.5,viole,bass,b_flat,104.5,105,108.75,,,,
511,Stravinsky,11,1,1.5,0.5,viole,bass,f,111,111.5,110,,,,
512,Stravinsky,11,1.5,2,0.5,viole,bass,g,111.5,112,111.25,,,,
513,Stravinsky,11,2,2.5,0.5,viole,bass,a,112,112.5,112.5,,,,
514,Stravinsky,11,2.5,3,0.5,viole,bass,f,112.5,113,113.75,,,,
515,Stravinsky,11,3,3.5,0.5,viole,bass,d,113,113.5,115,,,,
516,Stravinsky,11,3.5,4,0.5,viole,bass,e,113.5,114,116.25,,,,
517,Stravinsky,11,4,4.5,0.5,viole,bass,f,114,114.5,117.5,,,,
518,Stravinsky,11,4.5,5,0.5,contrabass,bass,d,114.5,115,118.75,,,,
519,Stravinsky,12,1,1.5,0.5,contrabass,bass,b,121,121.5,120,,,,
520,Stravinsky,12,1.5,2,0.5,contrabass,bass,g,121.5,122,121.25,,,,
521,Stravinsky,12,2,2.5,0.5,contrabass,bass,c,122,122.5,122.5,,,,
522,Stravinsky,12,2.5,3,0.5,contrabass,bass,b_flat,122.5,123,123.75,,,,
523,Stravinsky,12,3,3.5,0.5,contrabass,bass,a,123,123.5,125,,,,
524,Stravinsky,12,3.5,4.5,1,viole,bass,f,123.5,124.5,126.25,,,,
525,Stravinsky,12,4.5,5,0.5,viole,bass,e,124.5,125,128.75,,,,
526,Stravinsky,13,1,1.5,0.5,viole,bass,f,131,131.5,130,,,,
527,Stravinsky,13,1.5,2,0.5,viole,bass,d,131.5,132,131.25,,,,
528,Stravinsky,13,2,2.5,0.5,viole,bass,e,132,132.5,132.5,,,,
529,Stravinsky,13,2.5,3,0.5,viole,bass,f,132.5,133,133.75,,,,
530,Stravinsky,13,3,3.5,0.5,viole,bass,g,133,133.5,135,,,,
531,Stravinsky,13,3.5,4,0.5,viole,bass,e,133.5,134,136.25,,,,
532,Stravinsky,13,4,4.5,0.5,viole,bass,f,134,134.5,137.5,,,,
533,Stravinsky,13,4.5,5,0.5,viole,bass,g,134.5,135,138.75,,,,
534,Bach,14,2,3,1,organ,soprano,e,142,143,142.5,,,,
535,Bach,14,3,4,1,organ,soprano,f,143,144,145,,,,
536,Bach,14,4,5,1,organ,soprano,g,144,145,147.5,,,,
537,Bach,15,1,1.5,0.5,organ,soprano,f,151,151.5,150,,,,
538,Bach,15,1.5,2,0.5,organ,soprano,g,151.5,152,151.25,,,,
539,Bach,15,2,3,1,organ,soprano,a,152,153,152.5,,,,
540,Bach,15,3,4,1,organ,soprano,g,153,154,155,,,,
541,Bach,15,4,5,1,organ,soprano,f,154,155,157.5,,,,
542,Bach,16,1,3,2,organ,soprano,e,161,163,160,,,,
543,Bach,17,2,3,1,organ,soprano,e,172,173,172.5,,,,
544,Bach,17,3,4,1,organ,soprano,e,173,174,175,,,,
545,Bach,17,4,5,1,organ,soprano,a,174,175,177.5,,,,
546,Bach,18,1,1.5,0.5,organ,soprano,a,181,181.5,180,,,,
547,Bach,18,1.5,2,0.5,organ,soprano,b,181.5,182,181.25,,,,
548,Bach,18,2,2.5,0.5,organ,soprano,c,182,182.5,182.5,,,,
549,Bach,18,2.5,3,0.5,organ,soprano,b,182.5,183,183.75,,,,
550,Bach,18,3,4,1,organ,soprano,a,183,184,185,,,,
551,Bach,18,4,5,1,organ,soprano,b,184,185,187.5,,,,
552,Bach,14,1,3,2,organ,middle,e,141,143,140,,,,
553,Bach,15,2,3,1,organ,middle,c,152,153,152.5,,,,
