,composer,measure,starttime,stoptime,duration,instrument,line,note,year,year_stop,year_x,,10,1,
1078,Stravinsky,26,4.625,4.75,0.125,fagotti,middle,d,264.625,264.75,269.0625,,,,
1079,Stravinsky,26,4.75,4.875,0.125,fagotti,middle,e,264.75,264.875,269.375,,,,
1080,Stravinsky,26,4.875,5,0.125,fagotti,middle,d,264.875,265,269.6875,,,,
1081,Stravinsky,27,1,3,2,fagotti,middle,c,271,273,270,,,,
1082,Stravinsky,27,2,2.5,0.5,trombone_b,bass,c,272,272.5,272.5,,,,
1083,Stravinsky,27,3,3.5,0.5,trombone_b,bass,b,273,273.5,275,,,,
1084,Stravinsky,27,4,4.5,0.5,trombone_b,bass,a,274,274.5,277.5,,,,
1085,Stravinsky,25,1,1.5,0.5,harp,bass,f,251,251.5,250,,,,
1086,Stravinsky,25,1.5,2,0.5,harp,bass,d,251.5,252,251.25,,,,
1087,Stravinsky,25,2,2.5,0.5,harp,bass,e,252,252.5,252.5,,,,
1088,Stravinsky,25,2.5,3,0.5,harp,bass,f,252.5,253,253.75,,,,
1089,Stravinsky,25,3,3.5,0.5,harp,bass,g,253,253.5,255,,,,
1090,Stravinsky,25,3.5,4,0.5,harp,bass,e,253.5,254,256.25,,,,
1091,Stravinsky,25,4,4.5,0.5,harp,bass,f,254,254.5,257.5,,,,
1092,Stravinsky,25,4.5,5,0.5,harp,bass,b_flat,254.5,255,258.75,,,,
1093,Stravinsky,26,1.5,2,0.5,harp,bass,g,261.5,262,261.25,,,,
1094,Stravinsky,26,2,2.5,0.5,harp,bass,c,262,262.5,262.5,,,,
1095,Stravinsky,26,2.5,3,0.5,harp,bass,b_flat,262.5,263,263.75,,,,
1096,Stravinsky,26,3,3.5,0.5,harp,bass,a,263,263.5,265,,,,
1097,Stravinsky,26,3.5,4,0.5,harp,bass,g,263.5,264,266.25,,,,
1098,Stravinsky,26,4,4.5,0.5,harp,bass,f,264,264.5,267.5,,,,
1099,Stravinsky,26,4.5,5,0.5,harp,bass,g,264.5,265,268.75,,,,
1100,Stravinsky,27,1,1.5,0.5,harp,bass,a,271,271.5,270,,,,
1101,Stravinsky,27,1.5,2,0.5,harp,bass,b,271.5,272,271.25,,,,
1102,Stravinsky,27,2,3,1,harp,bass,c,272,273,272.5,,,,
1103,Stravinsky,27,2.5,3.5,1,viole,soprano,g,272.5,273.5,273.75,,,,
1104,Stravinsky,27,3.5,3.75,0.25,viole,soprano,a,273.5,273.75,276.25,,,,
1105,Stravinsky,27,3.75,4,0.25,viole,soprano,b,273.75,274,276.875,,,,
1106,Stravinsky,27,4,4.25,0.25,viole,soprano,c,274,274.25,277.5,,,,
1107,Stravinsky,27,4.25,4.5,0.25,viole,soprano,d,274.25,274.5,278.125,,,,
1108,Stravinsky,27,4.5,4.75,0.25,viole,soprano,e,274.5,274.75,278.75,,,,
1109,Stravinsky,27,4.75,5,0.25,viole,soprano,f_sharp,274.75,275,279.375,,,,
1110,Bach,28,1,1.25,0.25,organ,soprano,g,281,281.25,280,,,,
1111,Bach,28,1.25,1.5,0.25,organ,soprano,a,281.25,281.5,280.625,,,,
1112,Bach,28,1.5,1.75,0.25,organ,soprano,g,281.5,281.75,281.25,,,,
1113,Bach,28,1.75,2,0.25,organ,soprano,f,281.75,282,281.875,,,,
1114,Bach,28,2,2.25,0.25,organ,soprano,e,282,282.25,282.5,,,,
1115,Bach,28,2.25,2.5,0.25,organ,soprano,d,282.25,282.5,283.125,,,,
1116,Bach,28,2.5,2.75,0.25,organ,soprano,c,282.5,282.75,283.75,,,,
1117,Bach,28,2.75,3,0.25,organ,soprano,b,282.75,283,284.375,,,,
1118,Bach,28,3,3.25,0.25,organ,soprano,a,283,283.25,285,,,,
1119,Bach,28,3.25,3.5,0.25,organ,soprano,c,283.25,283.5,285.625,,,,
1120,Bach,28,3.5,3.75,0.25,organ,soprano,b,283.5,283.75,286.25,,,,
1121,Bach,28,3.75,4,0.25,organ,soprano,a,283.75,284,286.875,,,,
1122,Bach,28,4,4.25,0.25,organ,soprano,g,284,284.25,287.5,,,,
1123,Bach,28,4.25,4.5,0.25,organ,soprano,f,284.25,284.5,288.125,,,,
1124,Bach,28,4.5,4.75,0.25,organ,soprano,e,284.5,284.75,288.75,,,,
1125,Bach,28,4.75,5,0.25,organ,soprano,d,284.75,285,289.375,,,,
1126,Bach,29,1,1.25,0.25,organ,soprano,e,291,291.25,290,,,,
1127,Bach,29,1.25,1.5,0.25,organ,soprano,f,291.25,291.5,290.625,,,,
1128,Bach,29,1.5,1.75,0.25,organ,soprano,e,291.5,291.75,291.25,,,,
1129,Bach,29,1.75,2,0.25,organ,soprano,d,291.75,292,291.875,,,,
1130,Bach,29,2,2.25,0.25,organ,soprano,c,292,292.25,292.5,,,,
1131,Bach,29,2.25,2.5,0.25,organ,soprano,e,292.25,292.5,293.125,,,,
1132,Bach,29,2.5,2.75,0.25,organ,soprano,a,292.5,292.75,293.75,,,,
1133,Bach,29,2.75,3,0.25,organ,soprano,c,292.75,293,294.375,,,,
1134,Bach,29,3,3.25,0.25,organ,soprano,b,293,293.25,295,,,,
1135,Bach,29,3.25,3.5,0.25,organ,soprano,a,293.25,293.5,295.625,,,,
1136,Bach,29,3.5,3.75,0.25,organ,soprano,g,293.5,293.75,296.25,,,,
1137,Bach,29,3.75,4,0.25,organ,soprano,b,293.75,294,296.875,,,,
1138,Bach,29,4,4.25,0.25,organ,soprano,a,294,294.25,297.5,,,,
1139,Bach,29,4.25,4.5,0.25,organ,soprano,g,294.25,294.5,298.125,,,,
1140,Bach,29,4.5,4.75,0.25,organ,soprano,f_sharp,294.5,294.75,298.75,,,,
1141,Bach,29,4.75,5,0.25,organ,soprano,a,294.75,295,299.375,,,,
1142,Bach,30,1,1.25,0.25,organ,soprano,g,301,301.25,300,,,,
1143,Bach,30,1.25,1.5,0.25,organ,soprano,f,301.25,301.5,300.625,,,,
1144,Bach,30,1.5,1.75,0.25,organ,soprano,e,301.5,301.75,301.25,,,,
1145,Bach,30,1.75,2,0.25,organ,soprano,d,301.75,302,301.875,,,,
1146,Bach,30,2,2.25,0.25,organ,soprano,e,302,302.25,302.5,,,,
1147,Bach,30,2.25,2.5,0.25,organ,soprano,d,302.25,302.5,303.125,,,,
1148,Bach,30,2.5,2.75,0.25,organ,soprano,c,302.5,302.75,303.75,,,,
1149,Bach,30,2.75,3,0.25,organ,soprano,d,302.75,303,304.375,,,,
1150,Bach,30,3,3.25,0.25,organ,soprano,e,303,303.25,305,,,,
1151,Bach,30,3.25,3.5,0.25,organ,soprano,f_sharp,303.25,303.5,305.625,,,,
1152,Bach,30,3.5,3.75,0.25,organ,soprano,g,303.5,303.75,306.25,,,,
1153,Bach,30,3.75,4,0.25,organ,soprano,a,303.75,304,306.875,,,,
1154,Bach,30,4,4.25,0.25,organ,soprano,b,304,304.25,307.5,,,,
1155,Bach,30,4.25,4.5,0.25,organ,soprano,a,304.25,304.5,308.125,,,,
1156,Bach,30,4.5,4.75,0.25,organ,soprano,g,304.5,304.75,308.75,,,,
1157,Bach,30,4.75,5,0.25,organ,soprano,a,304.75,305,309.375,,,,
1158,Bach,28,2,3,1,organ,middle,b,282,283,282.5,,,,
1159,Bach,28,2.5,3.5,1,organ,middle,e,282.5,283.5,283.75,,,,
1160,Bach,28,3,4,1,organ,middle,c,283,284,285,,,,
1161,Bach,28,3.5,4.5,1,organ,middle,f,283.5,284.5,286.25,,,,
1162,Bach,28,4,5,1,organ,middle,d,284,285,287.5,,,,
1163,Bach,28,4.5,5.5,1,organ,middle,g,284.5,285.5,288.75,,,,
1164,Bach,29,1,2,1,organ,middle,c,291,292,290,,,,
1165,Bach,29,1.5,2,0.5,organ,middle,a,291.5,292,291.25,,,,
1166,Bach,29,2,2.5,0.5,organ,middle,e,292,292.5,292.5,,,,
1167,Bach,29,2,2.5,0.5,organ,middle,g,292,292.5,292.5,,,,
1168,Bach,29,2.5,3.5,1,organ,middle,f_sharp,292.5,293.5,293.75,,,,
1169,Bach,29,3,4,1,organ,middle,d,293,294,295,,,,
1170,Bach,29,3.5,4,0.5,organ,middle,b,293.5,294,296.25,,,,
1171,Bach,29,4,4.5,0.5,organ,middle,e,294,294.5,297.5,,,,
1172,Bach,29,4,5,1,organ,middle,c,294,295,297.5,,,,
1173,Bach,29,4.5,5,0.5,organ,middle,d,294.5,295,298.75,,,,
1174,Bach,30,1,2,1,organ,middle,b,301,302,300,,,,
1175,Bach,30,1.5,2,0.5,organ,middle,g,301.5,302,301.25,,,,
1176,Bach,28,1,2,1,organ,bass,b,281,282,280,,,,
1177,Bach,28,2,3,1,organ,bass,g,282,283,282.5,,,,
1178,Bach,28,3,4,1,organ,bass,a,283,284,285,,,,
1179,Bach,28,4,5,1,organ,bass,b,284,285,287.5,,,,
1180,Bach,29,1,2,1,organ,bass,c,291,292,290,,,,
1181,Bach,30,2,3,1,organ,bass,c,302,303,302.5,,,,
1182,Bach,30,3,4,1,organ,bass,c,303,304,305,,,,
1183,Bach,30,4,5,1,organ,bass,g,304,305,307.5,,,,
1184,Stravinsky,28,1.5,2.5,1,flute,decoration,g,281.5,282.5,281.25,,,,
1185,Stravinsky,28,2.5,2.75,0.25,flute,decoration,a,282.5,282.75,283.75,,,,
1186,Stravinsky,28,2.75,3,0.25,flute,decoration,b,282.75,283,284.375,,,,
1187,Stravinsky,28,3,3.25,0.25,flute,decoration,c,283,283.25,285,,,,
1188,Stravinsky,28,3.25,3.5,0.25,flute,decoration,d,283.25,283.5,285.625,,,,
1189,Stravinsky,28,3.5,3.75,0.25,flute,decoration,e,283.5,283.75,286.25,,,,
1190,Stravinsky,28,3.75,4,0.25,flute,decoration,f,283.75,284,286.875,,,,
1191,Stravinsky,28,4,4.25,0.25,flute,decoration,g,284,284.25,287.5,,,,
1192,Stravinsky,28,4.25,4.5,0.25,flute,decoration,a,284.25,284.5,288.125,,,,
1193,Stravinsky,28,4.5,4.75,0.25,flute,decoration,g,284.5,284.75,288.75,,,,
1194,Stravinsky,28,4.75,5,0.25,flute,decoration,f,284.75,285,289.375,,,,
1195,Stravinsky,29,1,1.25,0.25,flute,soprano,e,291,291.25,290,,,,
1196,Stravinsky,29,1.25,1.5,0.25,flute,soprano,f,291.25,291.5,290.625,,,,
1197,Stravinsky,29,1.5,1.75,0.25,flute,soprano,e,291.5,291.75,291.25,,,,
1198,Stravinsky,29,1.75,2,0.25,flute,soprano,d,291.75,292,291.875,,,,
1199,Stravinsky,29,2,2.25,0.25,flute,soprano,c,292,292.25,292.5,,,,
1200,Stravinsky,29,2.25,2.5,0.25,flute,soprano,e,292.25,292.5,293.125,,,,
1201,Stravinsky,29,2.5,2.75,0.25,flute,soprano,a,292.5,292.75,293.75,,,,
1202,Stravinsky,29,2.75,3,0.25,flute,soprano,c,292.75,293,294.375,,,,
1203,Stravinsky,29,3,3.25,0.25,flute,soprano,b,293,293.25,295,,,,
1204,Stravinsky,29,3.25,3.5,0.25,flute,soprano,a,293.25,293.5,295.625,,,,
1205,Stravinsky,29,3.5,3.75,0.25,flute,soprano,g,293.5,293.75,296.25,,,,
1206,Stravinsky,29,4,4.25,0.25,flute,soprano,a,294,294.25,297.5,,,,
1207,Stravinsky,29,4.25,4.5,0.25,flute,soprano,g,294.25,294.5,298.125,,,,
1208,Stravinsky,29,4.5,4.75,0.25,flute,soprano,f_sharp,294.5,294.75,298.75,,,,
1209,Stravinsky,30,1,1.25,0.25,flute,soprano,g,301,301.25,300,,,,
1210,Stravinsky,30,1.25,1.5,0.25,flute,soprano,f,301.25,301.5,300.625,,,,
1211,Stravinsky,30,1.5,1.75,0.25,flute,soprano,e,301.5,301.75,301.25,,,,
1212,Stravinsky,30,1.75,2,0.25,flute,soprano,d,301.75,302,301.875,,,,
1213,Stravinsky,30,2,2.25,0.25,flute,soprano,e,302,302.25,302.5,,,,
1214,Stravinsky,30,2.25,2.5,0.25,flute,soprano,d,302.25,302.5,303.125,,,,
1215,Stravinsky,30,2.5,2.75,0.25,flute,soprano,c,302.5,302.75,303.75,,,,
1216,Stravinsky,30,2.75,3,0.25,flute,soprano,d,302.75,303,304.375,,,,
1217,Stravinsky,30,3,3.25,0.25,flute,soprano,e,303,303.25,305,,,,
1218,Stravinsky,30,3.25,3.5,0.25,flute,soprano,f_sharp,303.25,303.5,305.625,,,,
1219,Stravinsky,30,3.5,3.75,0.25,flute,soprano,g,303.5,303.75,306.25,,,,
1220,Stravinsky,30,3.75,4,0.25,flute,soprano,a,303.75,304,306.875,,,,
1221,Stravinsky,30,4,4.25,0.25,flute,decoration,d,304,304.25,307.5,,,,
1222,Stravinsky,30,4.25,4.5,0.25,flute,decoration,e,304.25,304.5,308.125,,,,
1223,Stravinsky,30,4.5,4.75,0.25,flute,decoration,f,304.5,304.75,308.75,,,,
1224,Stravinsky,30,4.75,5,0.25,flute,decoration,c,304.75,305,309.375,,,,
1225,Stravinsky,28,1.5,2.5,1,flute_b,decoration,g,281.5,282.5,281.25,,,,
1226,Stravinsky,28,2.5,2.75,0.25,flute_b,decoration,a,282.5,282.75,283.75,,,,
1227,Stravinsky,28,2.75,3,0.25,flute_b,decoration,b,282.75,283,284.375,,,,
1228,Stravinsky,28,3,3.25,0.25,flute_b,decoration,c,283,283.25,285,,,,
1229,Stravinsky,28,3.25,3.5,0.25,flute_b,decoration,d,283.25,283.5,285.625,,,,
1230,Stravinsky,28,3.5,3.75,0.25,flute_b,decoration,e,283.5,283.75,286.25,,,,
1231,Stravinsky,28,3.75,4,0.25,flute_b,decoration,f,283.75,284,286.875,,,,
1232,Stravinsky,28,4,4.25,0.25,flute_b,decoration,g,284,284.25,287.5,,,,
1233,Stravinsky,28,4.25,4.5,0.25,flute_b,decoration,a,284.25,284.5,288.125,,,,
1234,Stravinsky,28,4.5,4.75,0.25,flute_b,decoration,g,284.5,284.75,288.75,,,,
1235,Stravinsky,28,4.75,5,0.25,flute_b,decoration,f,284.75,285,289.375,,,,
1236,Stravinsky,29,1,1.25,0.25,flute_b,soprano,e,291,291.25,290,,,,
1237,Stravinsky,29,1.25,1.5,0.25,flute_b,soprano,f,291.25,291.5,290.625,,,,
1238,Stravinsky,29,1.5,1.75,0.25,flute_b,soprano,e,291.5,291.75,291.25,,,,
1239,Stravinsky,29,1.75,2,0.25,flute_b,soprano,d,291.75,292,291.875,,,,
1240,Stravinsky,29,2,2.25,0.25,flute_b,soprano,c,292,292.25,292.5,,,,
1241,Stravinsky,29,2.25,2.5,0.25,flute_b,soprano,e,292.25,292.5,293.125,,,,
1242,Stravinsky,29,2.5,2.75,0.25,flute_b,soprano,a,292.5,292.75,293.75,,,,
1243,Stravinsky,29,2.75,3,0.25,flute_b,soprano,c,292.75,293,294.375,,,,
1244,Stravinsky,29,3,3.25,0.25,flute_b,soprano,b,293,293.25,295,,,,
1245,Stravinsky,29,3.75,4,0.25,flute_b,soprano,b,293.75,294,296.875,,,,
1246,Stravinsky,29,4,4.25,0.25,flute_b,soprano,a,294,294.25,297.5,,,,
1247,Stravinsky,29,4.75,5,0.25,flute_b,soprano,a,294.75,295,299.375,,,,
1248,Stravinsky,30,1,1.25,0.25,flute_b,soprano,g,301,301.25,300,,,,
1249,Stravinsky,30,1.25,1.5,0.25,flute_b,soprano,f,301.25,301.5,300.625,,,,
1250,Stravinsky,30,1.5,1.75,0.25,flute_b,soprano,e,301.5,301.75,301.25,,,,
1251,Stravinsky,30,1.75,2,0.25,flute_b,soprano,d,301.75,302,301.875,,,,
1252,Stravinsky,30,2,2.25,0.25,flute_b,soprano,e,302,302.25,302.5,,,,
1253,Stravinsky,30,2.25,2.5,0.25,flute_b,soprano,d,302.25,302.5,303.125,,,,
1254,Stravinsky,30,2.5,2.75,0.25,flute_b,soprano,c,302.5,302.75,303.75,,,,
1255,Stravinsky,30,2.75,3,0.25,flute_b,soprano,d,302.75,303,304.375,,,,
1256,Stravinsky,30,3,3.25,0.25,flute_b,soprano,e,303,303.25,305,,,,
1257,Stravinsky,30,3.25,3.5,0.25,flute_b,soprano,f_sharp,303.25,303.5,305.625,,,,
1258,Stravinsky,30,3.5,3.75,0.25,flute_b,soprano,g,303.5,303.75,306.25,,,,
1259,Stravinsky,30,3.75,4,0.25,flute_b,soprano,a,303.75,304,306.875,,,,
1260,Stravinsky,30,4,4.25,0.25,flute_b,decoration,d,304,304.25,307.5,,,,
1261,Stravinsky,30,4.25,4.5,0.25,flute_b,decoration,e,304.25,304.5,308.125,,,,
1262,Stravinsky,30,4.5,4.75,0.25,flute_b,decoration,f,304.5,304.75,308.75,,,,
1263,Stravinsky,30,4.75,5,0.25,flute_b,decoration,c,304.75,305,309.375,,,,
1264,Stravinsky,28,2,3,1,oboe,middle,b,282,283,282.5,,,,
1265,Stravinsky,28,3,4,1,oboe,middle,c,283,284,285,,,,
1266,Stravinsky,28,4,5,1,oboe,middle,d,284,285,287.5,,,,
1267,Stravinsky,29,1,2,1,oboe,middle,c,291,292,290,,,,
1268,Stravinsky,29,2,3,1,oboe,middle,e,292,293,292.5,,,,
1269,Stravinsky,29,3,4,1,oboe,middle,d,293,294,295,,,,
1270,Stravinsky,29,4,5,1,oboe,middle,c,294,295,297.5,,,,
1271,Stravinsky,30,1,2,1,oboe,middle,b,301,302,300,,,,
1272,Stravinsky,28,2,3,1,corno,bass,,282,283,282.5,,,,
1273,Stravinsky,28,3,4,1,corno,bass,,283,284,285,,,,
1274,Stravinsky,28,4,5,1,corno,bass,,284,285,287.5,,,,
1275,Stravinsky,29,1,2,1,corno,bass,,291,292,290,,,,
1276,Stravinsky,30,2,3,1,corno,bass,,302,303,302.5,,,,
1277,Stravinsky,30,3,4,1,corno,bass,,303,304,305,,,,
1278,Stravinsky,30,4,5,1,corno,bass,,304,305,307.5,,,,
1279,Stravinsky,28,2.5,3.5,1,trombe,middle,e,282.5,283.5,283.75,,,,
1280,Stravinsky,28,3.5,4.5,1,trombe,middle,f,283.5,284.5,286.25,,,,
1281,Stravinsky,28,4.5,5.5,1,trombe,middle,g,284.5,285.5,288.75,,,,
1282,Stravinsky,29,1.5,2,0.5,trombe,middle,a,291.5,292,291.25,,,,
1283,Stravinsky,29,2,2.5,0.5,trombe,middle,g,292,292.5,292.5,,,,
1284,Stravinsky,29,2.5,3.5,1,trombe,middle,f_sharp,292.5,293.5,293.75,,,,
1285,Stravinsky,29,3.5,4,0.5,trombe,middle,b,293.5,294,296.25,,,,
1286,Stravinsky,29,4,4.5,0.5,trombe,middle,e,294,294.5,297.5,,,,
1287,Stravinsky,29,4.5,5.5,1,trombe,middle,d,294.5,295.5,298.75,,,,
1288,Stravinsky,30,1.5,2,0.5,trombe,middle,g,301.5,302,301.25,,,,
1289,Stravinsky,28,2,2.5,0.5,trombone,middle,b,282,282.5,282.5,,,,
1290,Stravinsky,28,3,3.5,0.5,trombone,middle,c,283,283.5,285,,,,
1291,Stravinsky,28,4,4.5,0.5,trombone,middle,d,284,284.5,287.5,,,,
1292,Stravinsky,29,1,1.5,0.5,trombone,middle,c,291,291.5,290,,,,
1293,Stravinsky,29,2,2.5,0.5,trombone,middle,e,292,292.5,292.5,,,,
1294,Stravinsky,29,3,3.5,0.5,trombone,middle,d,293,293.5,295,,,,
1295,Stravinsky,29,4,4.5,0.5,trombone,middle,c,294,294.5,297.5,,,,
1296,Stravinsky,30,1,1.5,0.5,trombone,middle,b,301,301.5,300,,,,
1297,Stravinsky,28,1,1.5,0.5,trombone_b,bass,b,281,281.5,280,,,,
1298,Stravinsky,28,2,2.5,0.5,trombone_b,bass,g,282,282.5,282.5,,,,
1299,Stravinsky,28,3,3.5,0.5,trombone_b,bass,a,283,283.5,285,,,,
1300,Stravinsky,28,4,4.5,0.5,trombone_b,bass,b,284,284.5,287.5,,,,
1301,Stravinsky,29,1,1.5,0.5,trombone_b,bass,c,291,291.5,290,,,,
1302,Stravinsky,30,2,2.5,0.5,trombone_b,bass,c,302,302.5,302.5,,,,
1303,Stravinsky,30,3,3.5,0.5,trombone_b,bass,c,303,303.5,305,,,,
1304,Stravinsky,30,4,4.5,0.5,trombone_b,bass,g,304,304.5,307.5,,,,
1305,Stravinsky,28,1,1.25,0.25,viole,soprano,g,281,281.25,280,,,,
1306,Stravinsky,28,1.25,1.5,0.25,viole,soprano,a,281.25,281.5,280.625,,,,
1307,Stravinsky,28,1.5,1.75,0.25,viole,soprano,g,281.5,281.75,281.25,,,,
1308,Stravinsky,28,1.75,2,0.25,viole,soprano,f,281.75,282,281.875,,,,
1309,Stravinsky,28,2,2.25,0.25,viole,soprano,e,282,282.25,282.5,,,,
1310,Stravinsky,28,2.25,2.5,0.25,viole,soprano,d,282.25,282.5,283.125,,,,
1311,Stravinsky,28,2.5,2.75,0.25,viole,soprano,c,282.5,282.75,283.75,,,,
1312,Stravinsky,28,2.75,3,0.25,viole,soprano,b,282.75,283,284.375,,,,
1313,Stravinsky,28,3,3.25,0.25,viole,soprano,a,283,283.25,285,,,,
1314,Stravinsky,28,3.25,3.5,0.25,viole,soprano,c,283.25,283.5,285.625,,,,
1315,Stravinsky,28,3.5,3.75,0.25,viole,soprano,b,283.5,283.75,286.25,,,,
1316,Stravinsky,28,3.75,4,0.25,viole,soprano,a,283.75,284,286.875,,,,
1317,Stravinsky,28,4,4.25,0.25,viole,soprano,g,284,284.25,287.5,,,,
1318,Stravinsky,28,4.25,4.5,0.25,viole,soprano,f,284.25,284.5,288.125,,,,
1319,Stravinsky,28,4.5,4.75,0.25,viole,soprano,e,284.5,284.75,288.75,,,,
1320,Stravinsky,28,4.75,5,0.25,viole,soprano,d,284.75,285,289.375,,,,
